M i n n e s o t a   T w i n s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-CHC (22),,,OF,Luis Matos,SF,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,,,,,,,,,,FYPD (23) Rd 1,,,OF,Wyatt Langford,TEX,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SD (24),,,OF,Andrew Benintendi,CHW,"16,500,000","16,500,000",UFA,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-ATH (23),,,OF,Jackson Merrill,SD,"7,111,111","9,111,111","11,111,111","21,111,111","21,111,111","21,111,111","21,111,111","21,111,111","20,000,000",UFA,,,,
,X,X,,,,0,,,,,,,,,,Inaugural Draft,,,OF,Petey Halpin,CLE,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,SP,Tyler Glasnow,LAD,"35,000,000","35,000,000","35,000,000","35,000,000",UFA,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,SP,Gavin Stone,LAD,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SD (24),,,SP,Julio Urias,LAD,"21,375,000","21,375,000","21,375,000","21,375,000","21,375,000","32,062,500",UFA,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-TOR (22),,,SP,Jackson Jobe,DET,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-ATH (23),,,SP,River Ryan,LAD,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Inaugural Draft,,,SP,Frank Mozzicato,KC,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Inaugural Draft,,,SP,Hyun-il Choi,LAD,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,23,24,,,,,,,,Trade-HOU (25),,,SP,Randy Vasquez,SD,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Rule V-KC (26),,,SP,Peyton Pallette,CHW,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,SP,Gunnar Hoglund,ATH,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Rule V-LAD (25),,,SP,Justin Wrobleski,LAD,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Rule V-BAL  (26),,,P,Carter Baumler,BAL,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,X,,,,,,,,,,,,,,FYPD (22) Rd 4,,,RP,Reid VanScoter,SEA,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,FYPD (22) Rd 6,,,RP,Chris Campos,LAD,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,Trade-SD (24),,,RP,Kohl Drake,ARZ,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,Inaugural Draft,,,RP,Sandy Gaston,TB,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,Trade-TOR (22),,,RP,Andrew Painter,PHI,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,RP,Jackson Kowar,KC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SD 25,,,RP,Garrett Whitlock,BOS,"7,450,000","8,250,000","10,500,000",UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,RP,Matt Strahm,PHI,"8,500,000","8,500,000",UFA,,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-CHC (22),,,RP,Forest Whitley,HOU,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Rule 5 Eligibility,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (23),2027,,C,Ethan Salas,SD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 1,2027,,2B,Travis Bazzana,CLE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-TOR (22),2026,,SS,Roderick Arias,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Elian Pena,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2028,,SS,Kyle Lodise,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) CBA,2029,,SS,Brady Ebel,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 5,2026,,SS,Cole Foster,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATL (24),2027,,SS,Tai Peete,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,EXEMPT,,SS,Yasel Antuna,WSH,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 3,2026,,3B,Cutter Coffey,BOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 3,2028,,OF,Dante Nori,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 5,2027,,OF,Kai Roberts,SD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-HOU (25),2026,,OF,Roman Anthony,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 2,2028,,OF,Brendan Summerhill,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) CBA,2026,,OF,Colton Ledbetter,TB,,,,,,,,,,,,,,
,X,,,,,0,,,,,,,,,,Inaugural Draft,EXEMPT,,OF,Austin Murr,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 1,2026,,OF,Druw Jones,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,OF,Eddy Beltre,SD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,OF,Pedro Pineda,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,OF,Enmanuel Bonilla,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Khalil Lee,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Canaan Smith-Njigba,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (22),2026,,OF,Cristhian Vaquero,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,EXEMPT,,OF,Joe Gray,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,EXEMPT,,OF,Alexander Suarez,SF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 2,2028,,P,Levi Sterling,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 4,2027,,P,Brandon Neely,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,P,Braden Davis,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 4,2027,,P,Barrett Kent,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) CBB,2029,,P,Landon Harmon,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 2,2027,,P,Thomas White,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 3,2026,,P,Andrew Walters,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,P,Peyton Prescott,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 1,2028,,P,Kade Anderson,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2028,,P,Tyler McLoughlin,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,EXEMPT,,P,Cody Morris,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,EXEMPT,,P,Francisco Morales,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 6,2026,,P,Patrick Copen,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 5,2025,,P,Brandon Neeck,LAD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
