A t h l e t i c s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,MiLB FA (23),,,C,Drake Baldwin,ATL,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Inaugural Draft,,,1B,Pete Alonso,NYM,"30,750,000",UFA,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-LAA (25),,,1B,Nick Kurtz,ATH,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,,,,,,,,,,,MiLB FA (24),,,1B,Nick Cimillo,PIT,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-DET (24),,,2B,Ketel Marte,ARZ,"18,000,000",UFA,,,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-SD (25),,,2B,Jared Serna,MIA,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-LAA (23),,,SS,Francisco Lindor,NYM,"34,100,000","34,100,000","34,100,000","34,100,000","34,100,000","34,100,000",UFA,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-MIA (24),,,SS,Jorge Mateo,BAL,"760,000",UFA,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-PIT (24),,,3B,Brendan Donovan ,STL,ARB 2,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-PHI (25),,,3B,Manny Machado,SD,"32,000,000","32,000,000","32,000,000",UFA,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,MiLB FA (24),,,3B,Otto Kemp,PHI,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-MIN (23),,,OF,Fernando Tatis Jr,SD,"20,714,285","25,714,285","25,714,285","36,714,285","36,714,285","36,714,285","36,714,285","36,714,285","36,714,285",UFA,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SEA (25),,,OF,Ronald Acuna,ATL,"17,000,000","17,000,000","17,000,000",UFA,,,,,,,,,,
X,,X,,,,0,23,,,,,,,,,Trade-LAA (25),,,OF,Spencer Horwitz,TOR,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0, ,,,,,,,,,Trade-BAL (22),,,OF,Taylor Ward,LAA,ARB 4,UFA,,,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,MiLB FA (22),,,OF,John Rave,KC,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-SEA (24),,,SP,Tarik Skubal,DET,ARB 3,UFA,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SEA (24),,,SP,Freddy Peralta,MIL,"8,000,000",UFA,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-PHI (24),,,SP,Sonny Gray,BOS,"18,000,000",UFA,,,,,,,,,,,,
X,,X,,,,0,24,,,,,,,,,MiLB FA (23),,,SP,Bryan Woo,SEA,"760,000",ARB 2,ARB 3,UFA,,,,,,,,,,
,X,X,,,,0,24,25,,,,,,,,MiLB FA (23),,,SP,Mitch Spence,ATH,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,X,,,,0,25,,,,,,,,,Trade-NYY (25),,,SP,Chad Patrick,MIL,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-DET (25),,,SP,Sean Manaea,NYM,"14,625,000","14,625,000","14,625,000",UFA,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,MiLB FA (23),,,SP,Cody Bradford,TEX,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,24,25,,,,,,,,Trade-SD (23),,,SP,Jesus Luzardo,PHI,ARB 4,UFA,,,,,,,,,,,,
,X,X,,,,0,25,,,,,,,,,Rule V-CIN (25),,,SP,Ryan Gusto,MIA,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,25,,,,,,,,,MiLB FA (25),,,RP,Justin Sterner,ATH,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,,,,,,,,,,,MiLB FA (24),,,RP,Welinton Herrera,COL,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,Trade-LAD (24),,,RP,Gerelmi Maldonado ,SF,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,MiLB FA (23),,,RP,Eduardo Rivera,BOS,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,MiLB FA (24),,,RP,Chen Zhong-Ao Zhuang,ATH,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,MiLB FA (25),,,RP,Samy Natera Jr.,LAA,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,Rule V-LAD (26),,,P,Pierson Ohl,MIN,,,,,,,,,,,,,,
,X,X,,,,,,,,,,,,,,Rule V-CIN (26),,,P,Kai-Wei Teng,SF,,,,,,,,,,,,,,
X,,X,,,,0,23,25,,,,,,,,MiLB FA (22),,,RP,Hogan Harris,ATH,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,X,,,,0,25,,,,,,,,,Trade-SEA (24),,,RP,Gregory Santos,SF,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-STL (25),,,RP,Kevin Kelly,TB,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,MiLB FA (23),,,RP,Luinder Avila,KC,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,0,25,,,,,,,,,MiLB FA (22),,,RP,Mason Englert,TEX,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Rule 5 Eligibility,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,C,Enderson Delgado,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,C,Raudelis Martinez,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (24),Eligible,,C,Blake Hunt,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 3,2026,,C,Michael Carico,CHC,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,1B,Quinton Low,MIL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,2B,Nestor Urbina,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2028,,2B,Jake McCutcheon,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,2B,Peyton Wilson,KC,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Ronald Ramirez,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,SS,Phillip Glasser,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,SS,Andy Perez,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,SS,Cristian Santana,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,SS,Justin Riemer,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,SS,Bairon Ledesma,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,SS,Roderick Flores,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Cristopher Polanco,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Josuar De Jesus Gonzalez,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Dexters Peralta,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-DET (24),2025,,SS,Frederick Bencosme,BAL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,3B,Rainer Nunez,TOR,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Raily Liriano,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,OF,Ethan Workinger,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,OF,Ezequiel Pagan,CHC,,,,,,,,,,,,,,
,X,,,,,0,23,,,,,,,,,MiLB FA (22),Exempt,,OF,Nate Eaton,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) CBB,2028,,OF,Nick Dumesnil,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,OF,Jorge Ruiz,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2028,,OF,Juan Espinal,ATL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2025,,P,Yeiber Cartaya,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,P,Christian Montes De Oca,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (25),2026,,P,Josh Ekness,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Reynaldo Yean,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 5,2025,,P,Andrew Taylor,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Jackson Nezuh,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Kyle Amendt,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Will Johnston,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Ryan Birchard,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Christian Zazueta,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Vicarte Domingo,SD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Frank Elissalt,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 2,2027,,P,Daniel Eagen,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Derrick Edington,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 3,2027,,P,William Watson,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 4,2027,,P,Jonathan Todd,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Danny Kirwin,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-TOR (24),2027,,P,Nathan Dettmer,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2028,,P,Matt Barr,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,P,Gabe Craig,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2028,,P,Braeden Sloan,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,James Gonzalez,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,Yerlin Rodriguez,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (23),Eligible,,P,Andrew Moore,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Eric Cerantola,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Connor Cooke,TOR,,,,,,,,,,,,,,
,X,,,,,0,,,,,,,,,,Trade-TOR (22),Exempt,,SP,Taylor Dollard,SEA,,,,,,,,,,,,,,
,X,,,,,0,,,,,,,,,,MiLB FA (23),Exempt,,RP,Anthony Maldonado,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 2,Not in RR,,P,Matthew Fisher,PHI,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
