name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Joe Vetrano,1B,LAD,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Niko Kavadas,1B,BOS,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jorel Ortega,2B,MIN,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Javier Rivas,SS,PIT,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yerald Nin,SS,ARZ,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carter Young,SS,BAL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Xavier Neyens,SS,HOU,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Frobose,SS,NYM,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hendry Chivilli,SS,MIN,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Avinson Pinto,SS,BOS,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alberth Palma,SS,TB,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Woody Hadeen,SS,DET,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wyatt Young,SS,NYM,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aaron Schunk,3B,COL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yassel Soler,3B,ARZ,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Hardman,3B,NYY,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tristan Gray,3B,TB,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Billy Cook,OF,BAL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dru Baker,OF,TB,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Gutierrez,OF,TEX,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Fenwick Trimble,OF,MIA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Natanael Yuten,OF,BOS,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jack Hurley,OF,ARZ,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Belyeu,OF,COL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Lucas Ramirez,OF,LAA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Emaarion Boyd,OF,PHI,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Marcus Lee Sang,OF,PHI,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brewer Hicklen,OF,KC,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yerlin Confidan,OF,CIN,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jorge Burgos,OF,CLE,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Scull,OF,LAA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Karniel Pratt,OF,HOU,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jared Dickey,OF,KC,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mark Coley II,OF,MIA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Braiden Ward,OF,COL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jared Sundstrom,OF,SEA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brendan Beck,SP,NYY,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Dion,P,CLE,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brock Porter,P,TEX,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis De La Torre,P,SF,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dasan Hill,P,MIN,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Keyner Martinez,P,SF,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Massey,P,DET,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jackson Kent,P,WSH,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Konnor Eaton,P,COL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jack Anker,P,PIT,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alexander Cornielle,P,MIL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mason Green,P,COL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jackson Baumeister,P,BAL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mitch Farris,P,ATL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nigel Belgrave,P,MIA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Reid Worley,P,SF,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Khristian Curtis,P,PIT,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pico Kohn,P,NYY,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle DeGroat,P,KC,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sam Stuhr,P,ATH,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ike Buxton,P,MIA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Guillermo Zuniga,RP,LAA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Carlson,P,BOS,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
David Matoma,P,PIT,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hunter Stanley,P,CLE,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Erubiel Armenta,P,PHI,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Mabrey,P,ARZ,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Rajcic,P,STL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Vernon,P,TB,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jordany Ventura,P,NYM,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nazier Mule,P,CHC,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dylan Delucia,P,CLE,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Connor Staine,P,COL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cristofer Gomez,P,NYM,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jackson Humphries,P,CLE,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Pinto,P,SEA,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dylan MacLean,P,TEX,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brock Selvidge,P,NYY,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach Peek,P,BAL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Indigo Diaz,P,ATL,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Troesser,P,NYM,MLB,SF,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
