name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Albert Morel,P,LAA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brody Brecht,P,COL,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Fran Oschell,P,LAA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Po-Chun Lin,P,SEA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Irwin Ramirez,P,PIT,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Lombardi,P,KC,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edelvis Perez,P,CLE,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Geremy Villoria,P,PHI,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gerinton Mendez,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Estarlin Francisco,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Meccage,P,MIL,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eiver Mosquera,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Reyes,P,CHW,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carlos Ochoa,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kifraidy Encarnacion,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eric Gutierrez,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Abraham Hernandez,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jacob Odle,P,STL,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
William Privette,P,TEX,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hayden Durke,P,ARZ,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Emmett Olson,P,MIA,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ricardo Yan,P,ARZ,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jang Hyun-seok,P,LAD,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adam Maier,P,ATL,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daison Acosta,P,NYM,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Freddy Tarnok,P,ATL,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hunter Hollan,P,CIN,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jack Wenninger,P,NYM,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dustin Saenz,P,WSH,MLB,WSH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brendon Bielak,RP,HOU,MLB,WSH,,,,,,,,,0,,0,rostered,380000,,,,,,,,,,,,,
Shintaro Fujinami,RP,NYM,MLB,WSH,,,,,,,,,0,,0,rostered,2000000,2000000,,,,,,,,,,,,
Ross Stripling,SP,SF,MLB,WSH,,,,,,,,,0,,0,rostered,5200000,,,,,,,,,,,,,
Ben Lively,SP,CLE,MLB,WSH,,,,,,,,,0,,0,rostered,5000000,,,,,,,,,,,,,
