W a s h i n g t o n   N a t i o n a l s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,25,,,,,,,,,Rule V-CIN (25),,,RP,Jackson Rutledge,WSH ,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,23,25,,,,,,,,Trade-LAA (23),,,RP,Dylan Dodd,ATL,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,RP,Jesus Tinoco,MIA,"2,500,000","2,500,000",UFA,,,,,,,,,,,
,X,X,,,,,,,,,,,,,,Inagural Draft,,,RP,Dylan Smith,DET,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,24,,,,,,,,,MiLB FA (22),,,RP,George Soriano,MIA,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Rule 5 Eligibility,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Rule V-MIA (25),EXEMPT,,C,Jair Camargo,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 1,2027,,C,Blake Mitchell,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,C,Moises Marchan,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,C,Khadim Diaw,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,C,Deivis Velasquez,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2027,,C,Brady Cerkownyk,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),2025,,C,Creed Willems ,BAL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,1B,Ruben Ibarra,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,1B,Christian Saez,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2028,,1B,Tanner Thach,COL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 4,2026,,2B,Brock Rodden,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,2B,Colby Halter,ATH,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Yulian Barreto,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Alam Bruno,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 1,2027,,SS,Konnor Griffin,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 3,2028,,SS,Josh Kuroda-Grauer,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Wilfri De La Cruz,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Brayan Cortesia,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Manny Cedeno,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,SS,Bobby Boser,ATH,,,,,,,,,,,,,,
,X,,,,,0,24,,,,,,,,,Trade-LAD (24),EXEMPT,,SS,Osleivis Basabe,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,SS,Caleb Bonemer,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2026,,SS,Jhonny Severino,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Rosniell De Paula,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 1,2029,,SS,Eli Willits,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (23),2027,,SS,Starlyn Caba,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,SS,Jheremy Vargas,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,SS,Juan Guerrero,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Israfell Bautista,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inagural Draft,2026,,SS,Javier Osorio,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Anderson Fermin,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Yensi Rivas,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Yandel Ricardo,KC,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 4,2027,,3B,Blake Wright,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 5,2027,,3B,Robert Hipwell,SF,,,,,,,,,,,,,,
,X,,,,,0,24,,,,,,,,,MiLB FA (22),EXEMPT,,3B,Jonathan Ornelas,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,3B,Jose Cerice,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 1,2025,,3B,Peyton Graham,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (23),Eligible,,3B,Julio Carreras,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,3B,Gleider Figuereo,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,3B,Luke Mann,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,3B,Roldy Brito,COL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,24,25,,,,,,,,FYPD (22) Rd 5,EXEMPT,,OF,Trey Lipscomb,WSH,,,,,,,,,,,,,,
,X,,,,,,24,,,,,,,,,Trade-SEA (24),EXEMPT,,OF,Alexander Canario,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),EXEMPT,,OF,Kenedy Corona,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Breyson Guedez,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 2,2027,,OF,Jared Thomas,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (24),2026,,OF,Chase Davis,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Edward Guribe,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Edwin Brito,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Coby Morales,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (23),2027,,OF,Luis Guanipa,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-COL (25),2027,,OF,Charlie Condon,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (23),2026,,OF,John Cruz,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 6,2025,,OF,Joe Lampe,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inagural Draft,Eligible,,OF,Matt Fraizer ,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,OF,Branden Boissiere,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,OF,Malvin Valdez,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),2027,,OF,Deward Tovar,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Elias Perez,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2028,,OF,Bohan Adderley,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Orlando Patino,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Evan Estevez,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Yoxander Benitez,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Tavano Baker,BOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Brian Tiburcio,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Carlos Duran,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Yordan Rodriguez,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (25),2027,,P,Keyner Benitez,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2028,,P,Hunter Allen,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (25),2027,,P,Josh Randall,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Robinson Smith,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) CBA,2028,,P,Kruz Schoolcraft,SD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 2,2028,,P,Anthony Eyanson,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Yoslaniel Hernandez,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,P,Trey Gregory-Alford,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Albert Morel,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) CBA,2027,,P,Brody Brecht,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,P,Fran Oschell,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Po-Chun Lin,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Irwin Ramirez,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2028,,P,Michael Lombardi,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Edelvis Perez,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Geremy Villoria,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Gerinton Mendez,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Estarlin Francisco,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,P,Bryce Meccage,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Eiver Mosquera,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,P,Luis Reyes,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Carlos Ochoa,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Kifraidy Encarnacion,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Eric Gutierrez,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Abraham Hernandez,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Jacob Odle,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,William Privette,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Hayden Durke,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Emmett Olson,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),2025,,P,Ricardo Yan,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),2027,,P,Jang Hyun-seok,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 3,2025,,P,Adam Maier,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Daison Acosta,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inagural Draft,Eligible,,P,Freddy Tarnok ,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 3,2026,,P,Hunter Hollan,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 6,2026,,P,Jack Wenninger,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Dustin Saenz,WSH,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,X,,,,,,,,,,,,,RP,Brendon Bielak,HOU,"380,000",,,,,,,,,,,,,
,,,,,,X,,,,,,,,,,,,,RP,Shintaro Fujinami,NYM,"2,000,000","2,000,000",,,,,,,,,,,,
,,,,,,X,,,,,,,,,,,,,SP,Ross Stripling,SF,"5,200,000",,,,,,,,,,,,,
,,,,,,X,,,,,,,,,,,,,SP,Ben Lively,CLE,"5,000,000",,,,,,,,,,,,,
