S a n   F r a n c i s c o   G i a n t s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-MIL (25),,,OF,Anthony Santander,TOR,"17,550,000","17,550,000","17,550,000",UFA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,22,,,,,,,,,Trade-DET  (25),,,SP,Kyle Bradish,BAL,ARB 2,ARB 3,ARB 4,UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Inaugural Draft,,,SP,Shohei Ohtani,LAA,"45,000,000","45,000,000","45,000,000","45,000,000","45,000,000",UFA,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Inaugural Draft,,,SP,Tyler Mahle,CIN,"11,250,000","11,250,000","11,250,000",UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SD (22),,,SP,Joe Musgrove,SD,"12,937,500","12,937,500",UFA,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-SEA (25),,,SP,Ranger Suarez,PHI,"22,040,000","22,040,000","22,040,000","22,040,000",UFA,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-NYY (26),,,SP,Jack Dreyer,LAD,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-PIT (26),,,SP,Osvaldo Bido,ATH,"2,000,000",UFA,,,,,,,,,,,,
,X,X,,,,0,23,25,,,,,,,,Trade-MIA (25),,,SP,Ryan Feltner,COL,ARB 2,ARB 3,UFA,,,,,,,,,,,
,X,X,,,,0,24,,,,,,,,,Trade-SEA (25),,,SP,Jonathan Cannon,CHW,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,,,,,0,22,24,,,,,,,,Trade-BAL (23),,,SP,Triston Mckenzie,CLE,ARB 3,UFA,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-SEA (25),,,SP,Andrew Abbott,CIN,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SEA (24),,,RP,Joel Payamps,MIL,"4,000,000",UFA,,,,,,,,,,,,
X,,X,,,,0,25,,,,,,,,,Teade CHC 25,,,RP,Daniel Palencia,CHC,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,,,,,,,,,,,Trade CHC 25,,,RP,Gabriel Hughes,COL,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,,,,,,,,,,,MiLB FA (23),,,RP,Andrew Morris,MIN,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-WSH (25),,,RP,Victor Vodnik,COL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,RP,Anthony Bender,MIA,ARB 3,ARB 4,UFA,,,,,,,,,,,
X,,X,,,,0,24,,,,,,,,,Trade-SEA (25),,,RP,Erik Miller,SF,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Rule 5 Eligibility,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,0,,,,,,,,,,MiLB FA (23),Exempt,,C,Pablo Aliendo,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,C,Nathan Hickey,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,C,Jacob Cozart,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,C,Drew Millas,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,C,Yovanny Rodriguez,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,C,Jack Payton,SF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 6,2026,,1B,Joe Vetrano,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (23),Exempt,,1B,Niko Kavadas,BOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 6,2025,,2B,Jorel Ortega,MIN,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,SS,Javier Rivas,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,SS,Yerald Nin,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,SS,Carter Young,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 1,2029,,SS,Xavier Neyens,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2029,,SS,Anthony Frobose,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,SS,Hendry Chivilli,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,SS,Avinson Pinto,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,SS,Alberth Palma,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,SS,Woody Hadeen,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,SS,Wyatt Young,NYM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Exempt,,3B,Aaron Schunk,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (25),2027,,3B,Yassel Soler,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,3B,Tyler Hardman,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,3B,Tristan Gray,TB,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Exempt,,OF,Billy Cook,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Exempt,,OF,Dru Baker,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (25),2026,,OF,Anthony Gutierrez,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 5,2027,,OF,Fenwick Trimble,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Natanael Yuten,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),2026,,OF,Jack Hurley,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 2,2028,,OF,Max Belyeu,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,OF,Lucas Ramirez,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,OF,Emaarion Boyd,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,OF,Marcus Lee Sang,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,OF,Brewer Hicklen,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Yerlin Confidan ,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,OF,Jorge Burgos,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,OF,Anthony Scull,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,OF,Karniel Pratt,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Jared Dickey,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Mark Coley II,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,OF,Braiden Ward,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Jared Sundstrom,SEA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Exempt,,SP,Brendan Beck ,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Exempt,,P,Will Dion,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (26),2026,,P,Brock Porter,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Luis De La Torre,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade CHC 25,2028,,P,Dasan Hill,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Keyner Martinez,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 3,2027,,P,Michael Massey,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 4,2027,,P,Jackson Kent,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,P,Konnor Eaton,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,P,Jack Anker,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,Alexander Cornielle,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,Mason Green,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Jackson Baumeister,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Mitch Farris,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Nigel Belgrave,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2029,,P,Reid Worley,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Khristian Curtis,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2028,,P,Pico Kohn,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,P,Kyle DeGroat,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Sam Stuhr,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Ike Buxton,MIA,,,,,,,,,,,,,,
,X,,,,,0,24,,,,,,,,,MiLB FA (22),EXEMPT,,RP,Guillermo Zuniga,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Max Carlson,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2027,,P,David Matoma,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Hunter Stanley,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Erubiel Armenta,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Will Mabrey,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Max Rajcic,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (23),Eligible,,P,Austin Vernon,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (23),Eligible,,P,Jordany Ventura,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 3,2026,,P,Nazier Mule,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 5,2025,,P,Dylan Delucia,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 4,2025,,P,Connor Staine,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Cristofer Gomez,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,P,Jackson Humphries,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,P,Juan Pinto,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Dylan MacLean,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,P,Brock Selvidge ,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Zach Peek,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,P,Indigo Diaz,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-CHC (25),2026,,P,Austin Troesser,NYM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
