name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Joel Ibarra,P,LAD,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kade Woods,P,ATL,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cedric De Grandpre,P,ATL,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Marino Santy,P,CHC,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Casey Anderson,P,ARZ,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Harbin,P,PIT,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sebastian Perez,P,TB,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cam Brown,P,PHI,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gage Wood,P,PHI,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jay Groome,P,SD,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cody Laweryson,P,MIN,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Loutos,P,STL,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andrew Politi,P,BOS,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Montes de Oca,P,NYM,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andrew Baker,P,PHI,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carlos Marcano,P,DET,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Hubbart,P,CIN,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wyatt Crowell,P,LAD,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jhomber Jimenez,P,FA,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Watson,P,BAL,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Garrett McDaniels,P,LAA,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Victor Castaneda,P,NYM,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Osmond,P,LAA,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Geraldo Carrillo,P,TEX,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yosver Zulueta,P,CIN,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Drew Strotman,P,HOU,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trevor Brigden,P,TB,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Beau Burrows,P,PHI,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Shane Panzini,P,KC,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Then,P,CWS,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jeff Criswell,P,COL,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ben Hernandez,P,KC,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian Roa,P,CIN,MLB,HOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesse Winker,OF,NYM,MLB,HOU,,,,,,,,,0,,0,rostered,3712500,,,,,,,,,,,,,
