D e t r o i t   T i g e r s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,,,,,,,,,,,MiLB FA (25),,,2B,Mickey Gasper,MIN,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-SEA (24),,,2B,Oliver Dunn,MIL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-NYM (25),,,2B,Amed Rosario,FA,"13,250,000","13,250,000",UFA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,,,,,,,,,,,Inaugural Draft,,,SS,Robert Puason,ATH,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-CHC (25),,,SS,Luisangel Acuna,NYM,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,X,,,,0,23,24,,,,,,,,Trade-ATH (24),,,3B,Jake Alu,WAS,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-SEA (25),,,3B,Shay Whitcomb,HOU,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,MiLB FA (23),,,3B,Justice Bigbie,DET,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,,,,,,,,,,,Inaugural Draft,,,OF,Alexander Ramirez,LAA,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,22,,,,,,,,,Trade-SD (23),,,OF,Jose Siri,HOU,ARB 2,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-NYY (24),,,OF,Chas McCormick,HOU,ARB 3,UFA,,,,,,,,,,,,
X,,X,,,,0,25,,,,,,,,,Trade-LAA (25),,,OF,Dominic Canzone,SEA,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SEA (25),,,OF,Michael Conforto,LAD,"17,500,000","17,500,000",UFA,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-COL (24),,,OF,Kyle Isbel,KC,ARB 2,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,0,25,,,,,,,,,Trade-CHC (25),,,OF,Justyn-Henry Malloy,DET,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,24,,,,,,,,,Trade-SEA (25),,,OF,Joey Wiemer,KC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-LAD (23),,,OF,Junior Franco,ARZ,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,,,,,,,,,,,Inaugural Draft,,,OF,Hunter Bishop,SF,,,,,,,,,,,,,,
X,,X,,,,0,24,,,,,,,,,Trade-BAL (24),,,OF,Jacob Hurtubise,CIN,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (24),,,SP,Jordan Hicks,FA,"9,000,000","9,000,000","9,000,000",UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,SP,Charlie Morton,BAL,"16,500,000",UFA,,,,,,,,,,,,
X,,X,,,,0,25,,,,,,,,,Trade-LAA (25),,,SP,Keider Montero,DET,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,X,,,,0,25,,,,,,,,,Trade-PHI (25),,,SP,Hunter Dobbins,BOS,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Rule V-BAL (25),,,SP,Juan Nunez,BAL,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-ATH (25),,,SP,Brady Basso,ATH,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,22,23,,,,,,,,Trade-LAD (22),,,SP,Tyler Wells,BAL,ARB 3,ARB 4,UFA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,,,,,,,,,,,MiLB FA (22),,,P,Rico Garcia,BAL,"760,000",TC ,TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,23,,,,,,,,,MiLB FA (22),,,RP,Jesse Scholtens,SD,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (24),,,RP,Tyler Holton,DET,"7,500,000","7,500,000","7,500,000",UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,RP,Reed Garrett,NYM,"7,500,000",UFA,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,RP,Blake Treinen,LAD,"8,000,000",UFA,,,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-SD (24),,,RP,Shane Drohan,BOS,"760,000",TC ,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Rule 5 Eligibility,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,C,Brian O'Keefe,SEA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 6,2026,,1B,Kiko Romero,NYY,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 5,2026,,2B,Braylen Wimmer,COL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (25),2028,,SS,Jose Perdomo,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (25),2027,,SS,Jon Jon Gazdar,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (25),2026,,SS,Elis Cuevas,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2028,,SS,Kaeden Kent,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIA  (25),2027,,SS,Sam Antonacci,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Released,,SS,Yeison Santana,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (23),Released,,SS,Korry Howell,MIL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 4,2025,,3B,Brennan Milone,ATH,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 2,2027,,OF,Austin Overn,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,OF,Eli Serrano,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 3,2025,,OF,Douglas Hodo III,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Daniel Cabrera,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Jose De La Cruz,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (23),Eligible,,OF,River Town,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Isaiah Greene,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-STL (22),Eligible,,OF,D'Shawn Knowles,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Ismael Mena,CHC,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (25),2025,,P,Jack Jasiak,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SF (25),2027,,OF,Mike Sirota,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SF (25),2026,,P,TJ Nichols,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-CIN  (25),2026,,P,Trey Gibson,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIA  (25),2027,,P,Marlon Nieves,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 3,2027,,P,Rafe Schlesinger,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-PHI (25),2026,,P,Adam Serwinowski,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 2,2028,,P,Zach Root,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,P,Mason McConnaughey,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),Eligible,,P,Joseph Hernandez,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 1,2028,,P,Jamie Arnold,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2028,,P,Cade Obermueller,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Darren McCaughan,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2028,,P,Colton Shaw,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (25),2026,,P,Jaden Hamm,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Noah Zavolas,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 4,2026,,P,Jacob Cravey,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Kade McClure,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Released,,P,Rob Whalen,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Jeff Bain,ARZ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,X,,,,SP,Jose Quintana,NYM,"8,362,500",,,,,,,,,,,,,
