name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Alexis Diaz,RP,CIN,AAA,ALB,X,,X,,,,,,0,,1,rostered,ARB2,ARB3,UFA,,,,,,,,,,,
Yennier Cano,RP,BAL,AAA,ALB,X,,X,,,,,,0,,1,rostered,ARB1,ARB2,ARB3,UFA,,,,,,,,,,
Will Vest,RP,DET,AAA,ALB,X,,X,,,,,,0,,1,rostered,ARB2,ARB3,UFA,,,,,,,,,,,
Dauri Moreta,RP,PIT,AAA,ALB,X,,X,,,,,,0,,1,rostered,ARB 1,,,,,,,,,,,,,
Leonardo Bernal,C,STL,AAA,ALB,,,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
J.D. Gonzalez,C,SD/TB,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Heriberto Hernandez,C,TB,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Herrera,C,ARI,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Walker Janek,C,HOU,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daniel Hernandez,C,WSH,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edgar Quero,C,CHW,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rafael Flores,C,NYY,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cole Messina,C,COL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yohendry Sanchez,C,SF,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eddinson Paulino,2B,TOR,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Cova,3B,MIA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Premoli,3B,CHW,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kale Fountain,3B,SD,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eguy Rosario,3B,SD,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Angel Arredondo,SS,TEX,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jhoan De La Cruz,SS,SDP,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Angel Brachi,SS,FA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eleinaker Coronado,SS,TOR,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ricardo Cabrera,SS,CIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yolfran Castillo,SS,TEX,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elis Cuevas,SS,BAL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Keiner Delgado,SS,PIT,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Darison Garcia,SS,KC,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carlos Jorge,SS,CIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alex Lodise,SS,ATL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Leon,SS,MIA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jurdrick Profar,SS,CHW,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Salas,SS,MIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Deivid Coronil,SS,SDP,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Emilio Sanchez,SS,BAL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pascual Archila,OF,TOR,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Breyson Guedez,OF,OAK,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Baez,OF,HOU,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dylan Beavers,OF,BAL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ethan Conrad,OF,CHC,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edwin Brito,OF,BOS,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Vaun Brown,OF,SF,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Owen Caissie,OF,CHC,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Roberto Campos,OF,DET,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gabriel Gonzalez,OF,MIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edward Guribe,OF,STL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mason Neville,OF,CIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Petey Halpin,OF,CLE,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cesar Hernandez,OF,HOU,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gabriel Martinez,OF,TOR,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cal Mitchell,OF,SD,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Pinto,OF,DET,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Shalin Polanco,OF,PIT,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jairo Pomares,OF,SF,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Ramos,OF,LAD,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alberto Rios,OF,LAA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Maykel Coret,OF,TB,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mason Adams,P,CHW,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Po-Chun Lin,P,SEA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sadiel Baro,P,LAA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Carela,P,CHW,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alex Cook,P,TB,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Fleury,P,HOU,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yorman Galindez,P,MIL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
James Ellwanger,P,MIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trey Gregory-Alford,P,FA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luke Holman,P,CIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
J.B. Middleton,P,COL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Johnny Slawinski,P,LAA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jace Kaminska,P,COL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
William Kempner,P,SF,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Victor Lizarraga,P,SD,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jack Mahoney,P,COL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Esteban Mejia,P,FA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carson Palmquist,P,COL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jackson Kent,P,WSH,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach Penrod,P,BOS,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jean Pinto,P,BAL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Connor Prielipp,P,MIN,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trey Gibson,P,BAL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Griffin Tobias,P,MIL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joey Broughton,P,MIL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sann Omosako,P,TOR,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rayner Castillo,P,DET,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ixan Henderson,P,STL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carson Messina,P,TOR,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gage Jump,P,ATH,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carter Holton,P,ATL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Oscar Pujols,P,COL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Emmanuel Reyes,P,KC,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elmer Rodriguez-Cruz,P,BOS,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
David Sandlin,P,BOS,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eric Silva,P,DET,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cade Smith,P,NYY,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Levi Sterling,P,PIT,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Tillero,P,LAD,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alejandro Torres,P,HOU,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Earle Zulueta,P,STL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kelvin Caceres,P,LAA,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Logan Henderson,P,MIL,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cristian Mena,P,ARI,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Perales,P,BOS,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kendry Rojas,P,TOR,AAA,ALB,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
