name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Felix Arronde,P,KC,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle Carr,P,NYY,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Drue Hackenberg,P,ATL,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cam Leiter,P,LAD,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Bremner,P,LAA,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Cleveland,P,SEA,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan DeSanto,P,CLE,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jackson Cox,P,COL,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Steven Echavarria,P,OAK,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brock Porter,P,TEX,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Johnson,P,LAA,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Chih-Jung Liu,P,BOS,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Samuel Mejia,P,TB,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Emmett Olson,P,MIA,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Layonel Ovalles,P,NYM,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jedixson Paez,P,BOS,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Calvin Ziegler,P,NYM,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jace Hampson,P,NYM,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Donovan Zsak,P,CLE,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Renz,P,MIL,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nolan Sparks,P,STL,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pierce George,P,CHW,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brandon Barriera,P,TOR,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ethan Dorchies,P,MIL,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Robert Cranz,P,WSH,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luke Craig,P,ARI,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Carpenter,P,MIN,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alex Bouchard,P,BOS,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Merritt Beeker,P,WSH,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian Rodriguez,P,BAL,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aaron Combs,P,PHI,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edgar Barclay,P,NYY,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jacob Miller,P,MIA,AAA,SYR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
