name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Trevor Rogers,SP,MIA,AAA,LEH,X,,X,,,,,,0,,1,rostered,ARB3,UFA,,,,,,,,,,,,
Jameson Taillon,SP,CHC,AAA,LEH,X,,X,,,,,,1,,1,rostered,17000000,UFA,,,,,,,,,,,,
Cody Bradford,SP,TEX,AAA,LEH,X,,X,,,,,,0,,1,rostered,760000,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
Anthony DeSclafani,SP,FA,AAA,LEH,X,,X,,,,,,1,,1,rostered,1000000,1000000,UFA,,,,,,,,,,,
Jacob Misiorowski,SP,MIL,AAA,LEH,X,,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Freddy Peralta,SP,MIL,AAA,LEH,X,,X,,,,,,1,,1,rostered,8000000,UFA,,,,,,,,,,,,
German Marquez,SP,COL,AAA,LEH,X,,X,,,,,,1,,1,rostered,3000000,3000000,UFA,,,,,,,,,,,
Robert Suarez,RP,SD,AAA,LEH,X,,X,,,,,,1,,1,rostered,9200000,9200000,UFA,,,,,,,,,,,
Chad Green,RP,TOR,AAA,LEH,X,,X,,,,,,1,,1,rostered,4000000,4000000,UFA,,,,,,,,,,,
Keegan Akin,RP,BAL,AAA,LEH,X,,X,,,,,,1,,1,rostered,4000000,4000000,UFA,,,,,,,,,,,
Yimi Garcia,RP,TOR,AAA,LEH,X,,X,,,,,,1,,1,rostered,3000000,3000000,UFA,,,,,,,,,,,
Mike Soroka,SP,CHW,AAA,LEH,X,,X,,,,,,1,,1,rostered,4500000,UFA,,,,,,,,,,,,
Ike Irish,C,BAL,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jonathon Long,1B,CHC,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hunter Hines,1B,WAS,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Shenton,3B,TB,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wyatt Henseler,3B,WAS,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brayden Taylor,3B,TB,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Antonio Anderson,SS,BOS,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nick Becker,SS,SEA,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bobby Boser,SS,ATH,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dean Curley,SS,CLE,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sammy Stafura,SS,CIN,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Oliver Carrillo,OF,HOU,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Clark,OF,DET,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jared Dickey,OF,OAK,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Isaiah Drake,OF,ATL,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jacob Hurtubise,OF,CIN,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jacob Jenkins-Cowart,OF,MIA,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Spencer Nivens,OF,KC,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cole Carrigg,OF,COL,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Drew Gilbert,OF,NYM,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Braylin Tavera,OF,BAL,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daniel Eagen,SP,AZ,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dennis Colleran,SP,KC,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hyun-Seok Jang,SP,LAD,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Seth Keener,SP,CHW,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dylan Lesko,SP,TB,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hunter Owen,SP,KC,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Sanders,SP,CHC,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Taylor Dollard,SP,SEA,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach Thornton,SP,NYM,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joe Whitman,SP,SF,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alonzo Tredwell,RP,HOU,AAA,LEH,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tim Anderson,SS,LAA,AAA,LEH,,,,,,,,,0,,0,rostered,500000,500000,500000,,,,,,,,,,,
Bryse Wilson,SP,CHW,AAA,LEH,,,,,,,,,0,,0,rostered,1500000,,,,,,,,,,,,,
Mike Clevinger,SP,FA,AAA,LEH,,,,,,,,,0,,0,rostered,500000,500000,,,,,,,,,,,,
Sam Hilliard,OF,COL,AAA,LEH,,,,,,,,,0,,0,rostered,2000000,2000000,,,,,,,,,,,,
Scott Kingery,UT,LAA,AAA,LEH,,,,,,,,,0,,0,rostered,1500000,,,,,,,,,,,,,
Tom Murphy,C,SFG,AAA,LEH,,,,,,,,,0,,0,rostered,2062500,,,,,,,,,,,,,
Donovan Solano,3B,SEA,AAA,LEH,,,,,,,,,0,,0,rostered,3000000,3000000,,,,,,,,,,,,
Alex Cobb,SP,DET,AAA,LEH,,,,,,,,,0,,0,rostered,10500000,7000000,,,,,,,,,,,,
