name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Yeuni Munoz,OF,TOR,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Overn,OF,BAL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Slater de Brun,OF,BAL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Belfi Rivera,OF,ARI,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle Amendt,P,ARI,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Bergert,P,SD,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Birchard,P,MIL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bradley Blalock,P,COL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anderson Brito,P,HOU,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Connor Cooke,P,TOR,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Cunningham,P,NYY,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Khristian Curtis,P,PIT,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nolan DeVos,P,HOU,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Josh Ekness,P,MIA,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brandon Decker,P,NYY,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
C.J. Culpepper,P,MIN,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kifraidy Encarnacion,P,MIA,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alessandro Ercolani,P,PIT,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wei-En Lin,P,OAK,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adam Serwinowski,P,CIN,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Moises Chace,P,PHI,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt Wilkinson,P,CLE,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Welinton Herrera,P,COL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Winston Santos,P,TEX,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Johnston,P,ATH,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andrew Lindsey,P,TB,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Quinton Low,P,MIL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gerelmi Maldonado,P,SF,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian McGowan,P,PHI,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joseph Montalvo,P,DET,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Olivares,P,MIN,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sandy Ozuna,P,COL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jeremy Pilon,P,TB,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jeremy Reyes,P,ATL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Rodriguez,P,NYM,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyson Hardin,P,MIL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jack Hostetler,P,MIL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Grant Rogers,P,(N/A),AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Vicarte Domingo,P,SD,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yerlin Rodriguez,P,MIL,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jonathan Russell,P,TB,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andrew Taylor,P,HOU,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian Zazueta,P,LAD,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Frank Elissalt,P,NYM,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Mayer,P,HOU,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dane Acker,P,TEX,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Maldonado,P,MIA,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yordin Chalas,P,ARI,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elvis Alvarado,P,ATH,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian Montes De Oca,P,ARI,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brady Basso,P,ATH,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Derrick Edington,P,TB,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andrew Moore,P,CIN,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jackson Nezuh,P,HOU,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Freddy Tarnok,P,PHI,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Evan Reifert,P,WSH,AAA,WOR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Altuve,2B,HOU,AAA,WOR,,,,,,,,,0,,0,rostered,7000000,,,,,,,,,,,,,
