name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Spencer Strider,SP,ATL,AAA,RR,X,,X,,,,,,1,,1,rostered,6250000,12500000,12500000,12500000,UFA,,,,,,,,,
Cade Cavalli,SP,WSH,AAA,RR,X,,X,,,,,,0,,1,rostered,ARB 1,ARB 2,ARB 3,ARB 4,UFA,,,,,,,,,
Kumar Rocker,SP,TEX,AAA,RR,X,,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Davis Martin,SP,CHW,AAA,RR,X,,X,,,,,,1,,1,rostered,5000000,5000000,5000000,5000000,5000000,UFA,,,,,,,,
Emmanuel Clase,RP,CLE,AAA,RR,X,,X,,,,,,1,,1,rostered,4000000,10000000,10000000,UFA,,,,,,,,,,
A.J. Puk,RP,ARI,AAA,RR,X,,X,,,,,,0,,1,rostered,ARB 3,UFA,,,,,,,,,,,,
Sean Reynolds,RP,SD,AAA,RR,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Jack Dreyer,RP,LAD,AAA,RR,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Mason Englert,RP,TB,AAA,RR,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Mason Miller,RP,OAK,AAA,RR,X,,X,,,,,,0,,1,rostered,ARB 1,ARB 2,ARB 3,Arb 4,UFA,,,,,,,,,
AJ Minter,RP,NYM,AAA,RR,X,,X,,,,,,1,,1,rostered,8000000,UFA,,,,,,,,,,,,
Jose Ferrer,RP,WSH,AAA,RR,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Chase Lee,SP,DET,AAA,RR,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Mitch Spence,RP,OAK,AAA,RR,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Darrien Miller,C,MIL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andrick Nava,C,PHI,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Braxton Fulford,C,COL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Lopez,C,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Miguel Palma,C,HOU,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Johanfran Garcia,C,BOS,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yovanny Rodriguez,C,NYM,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt Wood,C,MIL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Blaine Crim,1B,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pablo Guerrero,1B,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
David Ortiz,1B,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tanner Thach,1B,COL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brock Vradenburg,1B,MIA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Euribiel Angeles,2B,OAK,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Peyton Stovall,2B,CIN,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nikau Pouaka-Grego,2B,PHI,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rikuu Nishida,2B,CHW,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alex Binelas,3B,BOS,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Esteban Mejia,3B,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Arana,3B,MIA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Myles Naylor,3B,OAK,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Starlin Aguilar,SS,SEA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cal Conley,SS,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
E.J. Exposito,SS,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Domingo Batista,SS,TB,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
K.C. Hunt,SS,MIL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Riera,SS,CLE,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Core Jackson,SS,NYY,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Almeyda,SS,BAL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Manuel Pena,SS,ARZ,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Woody Hadeen,SS,DET,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Logan Davidson,SS,OAK,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Mateo,SS,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jorel Ortega,SS,MIN,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Geraldo Quintero,SS,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
German Ramirez,SS,HOU,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Axel Sanchez,SS,SEA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Roni Cabrera,OF,KC,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Harold Rivas,OF,BOS,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Castro,OF,MIA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
George Feliz,OF,SEA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cade Marlowe,OF,SEA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Gentry,OF,KC,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Martinez,OF,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Landyn Vidourek,OF,LAD,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Victor Hurtado,OF,WSH,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juneiker Caceres,OF,CLE,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Josh Mears,OF,SD,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
James Quinn-Irons,OF,TB,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kristian Robinson,OF,ARI,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Abraham Nunez,OF,CHW,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carlos Rodríguez,OF,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Connor Hujsak,OF,TB,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Gutierrez,OF,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elorky Rodriguez,OF,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eli Serrano,OF,NYM,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Whitaker,OF,HOU,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trevor Hauver,OF,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Marcos Torres,OF,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carter Frederick,OF,KC,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joaquin Arias Jr.,OF,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Deward Tovar,OF,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brock Jones,OF,TB,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carson McCusker,OF,MIN,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alex Rodriguez,OF,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Marc Church,SP,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luichi Casilla,SP,COL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Hoopii-Tuionetoa,SP,CHW,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Miqueas Mercedes,SP,MIL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Chandler Murphy,SP,TB,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Braden Davis,SP,STL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cayman Goode,SP,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach Fruit,SP,BAL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alejandro Hidalgo,SP,MIN,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jaron DeBerry,SP,MIL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ben Peoples,SP,TB,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Samuel Sanchez,SP,LAD,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eliazar Dishmey,SP,MIA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jagger Haynes,SP,SD,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt Allan,SP,NYM,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Paul Gervase,SP,TB,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jake Miller,SP,DET,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Inohan Paniagua,SP,STL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carlos De La Rosa,SP,NYY,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pedro Montero,SP,MIA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andrew Sears,SP,DET,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jared Simpson,SP,WSH,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Noah Song,SP,BOS,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cedric De Grandpre,SP,ATL,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Chen Zhong-Ao Zhuang,SP,OAK,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Blake Wehunt,SP,BOS,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jordan Woods,SP,KC,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kim-Sung Joon,SP,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Curvelo,RP,TEX,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian Roa,RP,CIN,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Riley Cornelio,RP,WSH,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alan Rangel,RP,PHI,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Fermin,RP,LAA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt McShane,RP,BOS,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Zeferjahn,RP,LAA,AAA,RR,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Robbie Ray,SP,SFG,AAA,RR,,,,,,,,,0,,0,rostered,15000000,,,,,,,,,,,,,
Clay Holmes,SP,NYY,AAA,RR,,,,,,,,,0,,0,rostered,2700000,,,,,,,,,,,,,
