name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Brandon Woodruff,SP,MIL,AAA,GWI,X,,X,,,,,,1,,1,rostered,20000000,UFA,,,,,,,,,,,,
Tanner Houck,SP,BOS,AAA,GWI,X,,X,,,,,,0,,1,rostered,ARB 2,ARB 3,UFA,,,,,,,,,,,
Kyle Wright,SP,KC,AAA,GWI,X,,X,,,,,,0,,1,rostered,ARB 3,UFA,,,,,,,,,,,,
Ronel Blanco,SP,HOU,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
James McArthur,SP,KC,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Landen Roupp,SP,SF,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Nestor Cortes,SP,NYY,AAA,GWI,X,,X,,,,,,1,,1,rostered,8400000,8400000,8400000,8400000,8400000,8400000,8400000,8400000,UFA,,,,,
Sawyer Gipson-Long,SP,DET,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Luis Gil,SP,NYY,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Logan Webb,SP,SF,AAA,GWI,X,,X,,,,,,1,,1,rostered,18000000,18000000,18000000,UFA,,,,,,,,,,
Joe Musgrove,SP,SD,AAA,GWI,X,,X,,,,,,1,,1,rostered,20000000,20000000,UFA,,,,,,,,,,,
Keegan Thompson,RP,CHC,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Brock Stewart,RP,MIN,AAA,GWI,X,,X,,,,,,0,,1,rostered,ARB2,ARB3,UFA,,,,,,,,,,,
David Peterson,RP,NYM,AAA,GWI,X,,X,,,,,,0,,1,rostered,ARB 3,UFA,,,,,,,,,,,,
Hunter Bigge,RP,TB,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Eric Orze,RP,TB,AAA,GWI,X,,X,,,,,,0,,1,rostered,760000,TC,ARB1,ARB2,ARB3,UFA,,,,,,,,
Cesar Salazar,C,HOU,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Garret Forrester,1B,MIA,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Levi Jordan,2B,CIN,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Tolbert,2B,KC,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jack Lopez,2B,LAA,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Seigler,2B,MIL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Coco Montes,2B,TB,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pablo Reyes,2B,NYM,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach Remillard,2B,CHW,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kevin Smith,SS,NYY,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alexander Albertus,SS,CHW,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Colby Jones,SS,ATL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Avinson Pinto,SS,BOS,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elvis Andrus,SS,ARI,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aidan West,SS,LAD,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nasim Nunez,SS,WSH,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Diego Velasquez,SS,SF,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brandon Crawford,UT,STL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Armando Alvarez,UT,OAK,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Malcom Nunez,3B,PIT,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Grae Kessinger,3B,ARI,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mac Horvath,3B,TB,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jared Young,3B,NYM,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wilfredo Lara,3B,MIA,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Steward Berroa,OF,TOR,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Homer Bush Jr.,OF,SD/TB,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Drew Avans,OF,ATH,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Duke Ellis,OF,NYY,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Charles Davalan,OF,LAD,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jake Steels,OF,ATL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kade Snell,OF,CHC,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Johnson,OF,SD,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Conor Essenburg,OF,ATL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ethan Frey,OF,HOU,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Druw Jones,OF,ARI,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brewer Hicklen,OF,DET,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dante Nori,OF,PHI,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Braylon Payne,OF,MIL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aaron Walton,OF,CLE,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Robertson,OF,TOR,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christopher Roller,OF,MIL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rhylan Thomas,OF,SEA,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt Ager,SP,FA,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Arias,SP,CHC,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Paul Bonzagni,SP,TEX,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
John Klein,SP,MIN,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Spencer Bivens,RP,SF,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mason Black,SP,SF,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt Canterino,SP,MIN,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luke Hayden,SP,CIN,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nathan Wiles,SP,ATL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adam Mazur,SP,MIA,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Noah Davis,RP,COL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gerson Garabito,RP,TEX,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Chris Devenski,RP,SEA,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
DL Hall,RP,MIL,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle Hurt,RP,LAD,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alex Lange,RP,DET,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cody Morris,RP,NYY,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zander Mueth,RP,PIT,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryan Sammons,RP,DET,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Josh Walker,RP,PIT,AAA,GWI,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
