name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Alex Verdugo,OF,NYY,AAA,STP,X,,X,,,,,,1,,1,rostered,13050000,13050000,13050000,13050000,13050000,UFA,,,,,,,,
Tyler O'Neil,OF,BAL,AAA,STP,X,,X,,,,,,0,,1,rostered,20500000,20500000,20500000,30750000,UFA,,,,,,,,,
Dustin Harris,OF,TEX,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Ryan McKenna,OF,BAL,AAA,STP,X,,X,,,,,,0,,1,rostered,ARB 3,ARB 4,UFA,,,,,,,,,,,
Framber Valdez,SP,HOU,AAA,STP,X,,X,,,,,,0,,1,rostered,27000000,27000000,27000000,UFA,,,,,,,,,,
Luis Severino,SP,NYM,AAA,STP,X,,X,,,,,,1,,1,rostered,19500000,UFA,,,,,,,,,,,,
Kyle Muller,SP,OAK,AAA,STP,X,,X,,,,,,0,,1,rostered,ARB1,ARB2,ARB3,UFA,,,,,,,,,,
Jared Jones,SP,PIT,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Shane Baz,SP,TB,AAA,STP,X,,X,,,,,,0,,1,rostered,ARB2,ARB3,UFA,,,,,,,,,,,
Victor Vodnik,RP,COL,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Aroldis Chapman,RP,BOS,AAA,STP,X,,X,,,,,,1,,1,rostered,7500000,UFA,,,,,,,,,,,,
Hunter Gaddis,RP,CLE,AAA,STP,X,,X,,,,,,1,,1,rostered,5500000,5500000,UFA,,,,,,,,,,,
James Karinchak,RP,CHW,AAA,STP,,X,,,,,,,0,,0,rostered,ARB 4,UFA,,,,,,,,,,,,
Steven Okert,RP,MIA,AAA,STP,X,,X,,,,,,0,,1,rostered,ARB 3,UFA,,,,,,,,,,,,
Bryce Jarvis,RP,ARI,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,ARB1,ARB2,ARB3,UFA,,,,,,,,,
Jose Soriano,RP,LAA,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
Cole Henry,RP,WSH,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Daniel Palencia,RP,CHC,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Mason Montgomery,SP,TB,AAA,STP,X,,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Jimmy Crooks,C,STL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Javier D'Orazio,C,ARI,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Axiel Plaz,C,PIT,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adrian Sugastey,C,SF,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brandon Valenzuela,C,SD,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cade Doughty,2B,TOR,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cooper Kinney,2B,TB,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tucker Toman,3B,TOR,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Wagner,3B,BAL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Victor Acosta,SS,CIN,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Maui Ahuna,SS,SF,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jadher Areinamo,SS,MIL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edwin Arroyo,SS,CIN,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Jackson,SS,SD,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Julio Carreras,SS,COL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gavin Fien,SS,TEX,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
JD Dix,SS,ARI,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Korry Howell,SS,SD,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kevin Made,SS,WSH,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jonathan Mejia,SS,STL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Reginald Preciado,SS,CHC,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jordan Yost,SS,DET,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pedro Ramirez,SS,CHC,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cody Miller,SS,ATL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cristian Santana,SS,DET,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Shotaro Morii,SS/P,OAK,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kennew Blanco,SS,TOR,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Vazquez,SS,CHC,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jorge Barrosa,OF,ARI,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gavin Cross,OF,KC,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jeremy De La Rosa,OF,WSH,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach DeLoach,OF,CHW,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Wilson,OF,NYY,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt Gorski,OF,PIT,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elijah Green,OF,WSH,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Hendrick,OF,CIN,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daniel Montesino,OF,SD,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Benny Montgomery,OF,COL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yeison Morrobel,OF,TEX,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wilderd Patino,OF,ARI,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Esmith Pineda,OF,CIN,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Roismar Quintana,OF,WSH,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Robert Perez Jr.,OF,SD,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Patricio Aquino,SP,MIL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carson Benge,SP,NYM,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trace Bright,SP,BAL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Enniel Cortez,SP,MIL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wen Hui Pan,SP,PHI,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Owen Kellington,SP,PIT,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Blake Larson,SP,CHW,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jake Madden,SP,COL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Rivero,SP,MIL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joe Rock,SP,TB,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Drew Rom,SP,STL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Corey Braun,SP,ATH,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carson Seymour,SP,SF,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Lucas Mahlstedt,SP,LAA,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Henry Williams,SP,KC,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Riley Maddox,SP,WAS,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sam Stuhr,SP,(N/A),AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anderson Alvarez,SP,,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trystan Vrieling,SP,NYY,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ian Bedell,RP,STL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Moises Brito,RP,LAD,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Po-Yu Chen,RP,PIT,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach Maxwell,RP,CIN,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Levi Stoudt,RP,BAL,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carson Ragsdale,RP,SF,AAA,STP,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
