ROCHESTER RED WINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Chris Roycroft,STL,"740,000",UFA,,,,,,,,,,,
,X,,,,,12/30,,,,,,,,,,,,RP,Michel Otanez,OAK,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Nate Pearson,TOR,ARB3,UFA,,,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Elvin Rodriguez,MIL,"740,000",UFA,,,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Kyle Hart,SDP,"3,500,000",UFA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,X,,,,,,,,,,,,,,,,,C,Jair Camargo,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Eric Haase,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Carlos Narvaez,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Jeferson Quero,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Josue Briceno,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Ralphy Velazquez,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Brock Tibbitts,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Luke Shliger,SF,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Blake Burke,MIL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Robert Moore,PHI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Jacob Gonzalez,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Eduardo Herrera,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Angel Feliz,WSH,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Bryan Ramos,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Aidan Miller,PHI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Dawel Joseph,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Sebastian Walcott,TEX,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Yordany De Los Santos,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Kay-Lan Nicasia,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Frederi Montero,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Jesus Made,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Ramiro Dominguez,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Coy James,WAS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Dorian Soto,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Cristian Hernandez,CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Ben Ross,MIN,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Paulino Santana,TEX,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Casey Cook,(N/A),,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Justin Crawford,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Aidan Smith,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Braden Montgomery,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Will Taylor,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Edward Florentino,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Walker Jenkins,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Brandon Compton,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Kenedy Corona,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Myles Smith,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Cristopfer Gonzalez,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Enddy Azocar,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Pedro Leon,HOU,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Slade Cecconi,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Bubba Chandler,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Keyner Benitez,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Yoniel Curet,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,River Hamilton,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Livan Reinoso,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Miguel Mendez,SD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Liam Doyle,STL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Luis Rodriguez,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Henry Lalane,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Riley Quick,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Nate Payne,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Alex Makarewich,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Wellington Aracena,NYM,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Marco Raya,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Nestor German,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Connor Foley,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Kevin De Frank,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Alimber Santa,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Tekoah Roby,STL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Tzu-Chen Sha,OAK,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Gabriel Hughes,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Andrew Healy,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Patrick Monteverde,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Adriano Marrero,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Chung-Hsiang Huang,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Janzen Keisel,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Ty Cummings,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Noble Meyer,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Thomas White,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Travis Sykora,WSH,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Alfredo Zarraga,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Juan Morillo,AZ,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Eduarniel Nunez,SD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Joan Ogando,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Kevin Camacho,CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Luke Little,CHC,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,,,To COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,To RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
